category,sub_category,arrest_made,latitude,longitude
ROBBERY,ARMED: HANDGUN,N,41.891978054,-87.76345198
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.736798142,-87.554187517
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.702785862,-87.642705434
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.786857445,-87.620642996
ROBBERY,ARMED: HANDGUN,N,41.911901058,-87.68092027
BATTERY,AGGRAVATED: HANDGUN,N,41.765333455,-87.636214187
BATTERY,AGGRAVATED: HANDGUN,N,41.770980744,-87.6834133
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.753457689,-87.650181219
ROBBERY,ARMED: HANDGUN,N,41.771676658,-87.572388286
ROBBERY,ARMED: HANDGUN,N,41.779176188,-87.689434991
ROBBERY,ARMED: HANDGUN,N,41.899308857,-87.769197805
ASSAULT,AGGRAVATED: HANDGUN,N,41.941572551,-87.719921272
ROBBERY,ARMED: HANDGUN,N,41.750331739,-87.665081985
ASSAULT,AGGRAVATED: HANDGUN,N,41.968374092,-87.716115753
ASSAULT,AGGRAVATED: HANDGUN,N,41.911621816,-87.73285369
ASSAULT,AGGRAVATED: HANDGUN,Y,41.818864778,-87.696459121
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.88460804,-87.731905848
ROBBERY,ARMED: HANDGUN,N,41.851165963,-87.719860849
ROBBERY,ARMED: HANDGUN,N,41.747786457,-87.66580098
ROBBERY,ARMED: HANDGUN,N,41.721361212,-87.651272213
ROBBERY,ARMED: HANDGUN,N,41.765876993,-87.684498502
ROBBERY,ARMED: HANDGUN,N,41.903173956,-87.754007253
BATTERY,AGGRAVATED: HANDGUN,N,42.012251151,-87.691615541
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.778602928,-87.688509487
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.87576922,-87.753869269
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.694120011,-87.620799924
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.866417614,-87.704967405
ROBBERY,ARMED: HANDGUN,N,41.742710224,-87.634088181
ROBBERY,ARMED: HANDGUN,N,41.769968484,-87.655460778
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.748066621,-87.628170438
ASSAULT,AGGRAVATED: HANDGUN,N,41.93335586,-87.780904601
ROBBERY,ARMED: HANDGUN,N,41.871811902,-87.627340674
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.749397869,-87.659774291
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.860056113,-87.707926066
ROBBERY,ARMED: HANDGUN,N,41.902216694,-87.664705483
ASSAULT,AGGRAVATED: HANDGUN,N,41.807025794,-87.618094052
ASSAULT,AGGRAVATED: HANDGUN,N,41.708679559,-87.63075082
ROBBERY,ARMED: HANDGUN,N,41.847974429,-87.720383157
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.786896605,-87.653826774
ROBBERY,ARMED: HANDGUN,N,41.894269615,-87.722375844
ASSAULT,AGGRAVATED: HANDGUN,N,41.735479162,-87.653324829
ROBBERY,ARMED: HANDGUN,N,41.764144628,-87.572546935
ASSAULT,AGGRAVATED: HANDGUN,N,41.81337441,-87.669955184
ROBBERY,ARMED: HANDGUN,N,41.9603617,-87.776354951
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.778321993,-87.586402872
ASSAULT,AGGRAVATED: HANDGUN,N,41.779717015,-87.613195043
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.882139587,-87.71104513
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.769024257,-87.578831012
ASSAULT,AGGRAVATED: HANDGUN,N,41.763748386,-87.71503116
ROBBERY,ARMED: HANDGUN,N,41.8456484,-87.622923305
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.865827657,-87.716622144
BATTERY,AGGRAVATED: HANDGUN,N,41.895955178,-87.716328708
ASSAULT,AGGRAVATED: HANDGUN,N,41.785869764,-87.712919302
ASSAULT,AGGRAVATED: HANDGUN,N,41.728082641,-87.600983016
ASSAULT,AGGRAVATED: HANDGUN,N,41.75858693,-87.605078455
ASSAULT,AGGRAVATED: HANDGUN,N,41.883250548,-87.763290842
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.903114451,-87.759646484
ASSAULT,AGGRAVATED: HANDGUN,N,41.851005059,-87.69388309
ASSAULT,AGGRAVATED: HANDGUN,Y,41.93897451,-87.723665748
ROBBERY,ARMED: HANDGUN,N,41.758811144,-87.581937763
BATTERY,AGGRAVATED: HANDGUN,N,41.86606925,-87.661836846
ROBBERY,ARMED: HANDGUN,N,41.86557542,-87.671313862
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.880626565,-87.734087706
BATTERY,AGGRAVATED: HANDGUN,N,41.878860159,-87.726418662
ROBBERY,ARMED: HANDGUN,N,41.902738743,-87.718338869
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.927273535,-87.726849302
ROBBERY,ARMED: HANDGUN,N,41.85826286,-87.718878985
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.87584542,-87.747791664
ROBBERY,ARMED: HANDGUN,N,41.846152429,-87.720418899
ASSAULT,AGGRAVATED: HANDGUN,N,41.734560253,-87.607200148
ASSAULT,AGG PRO.EMP: HANDGUN,N,41.897524786,-87.704673571
ROBBERY,ARMED: HANDGUN,N,41.895764685,-87.622173496
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.762874072,-87.647992068
ASSAULT,AGGRAVATED: HANDGUN,Y,41.872590005,-87.721333979
ASSAULT,AGGRAVATED: HANDGUN,N,41.655821115,-87.601322854
BATTERY,AGGRAVATED: HANDGUN,N,41.703206091,-87.649647761
BATTERY,AGGRAVATED: HANDGUN,N,41.895002822,-87.621454706
ASSAULT,AGGRAVATED: HANDGUN,N,41.77628055,-87.695758759
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.750657503,-87.643127042
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.875139279,-87.63069313
ROBBERY,ARMED: HANDGUN,N,41.707013143,-87.618636032
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.878772025,-87.733671734
ROBBERY,ARMED: HANDGUN,N,41.779202398,-87.687748217
ASSAULT,AGGRAVATED: HANDGUN,N,41.657905826,-87.599875727
ROBBERY,ARMED: HANDGUN,N,41.939773707,-87.663214297
ROBBERY,ARMED: HANDGUN,N,41.781858073,-87.691032412
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.942320403,-87.793420064
ROBBERY,ARMED: HANDGUN,N,41.913204614,-87.751928924
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.919917606,-87.695198072
ROBBERY,ARMED: HANDGUN,N,42.015894034,-87.69087606
ASSAULT,AGGRAVATED: HANDGUN,Y,41.879892466,-87.761811461
ROBBERY,ARMED: HANDGUN,N,41.83037667,-87.640003736
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.75063231,-87.575960756
ASSAULT,AGGRAVATED: HANDGUN,Y,41.99784988,-87.682879495
ROBBERY,ARMED: HANDGUN,N,41.658601587,-87.609627647
ROBBERY,ARMED: HANDGUN,N,41.86262282,-87.705562568
ROBBERY,ARMED: HANDGUN,N,41.765555826,-87.584758514
ROBBERY,ARMED: HANDGUN,N,41.726121457,-87.574907933
ROBBERY,ARMED: HANDGUN,N,42.00820667,-87.673781419
ROBBERY,ARMED: HANDGUN,N,41.891579621,-87.634674198
BATTERY,AGGRAVATED: HANDGUN,N,41.685786555,-87.646215127
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.697045564,-87.63647979
ASSAULT,AGGRAVATED: HANDGUN,N,41.93164728,-87.785711615
ROBBERY,ARMED: HANDGUN,N,41.774214482,-87.5903182
ROBBERY,ARMED: HANDGUN,N,41.773490953,-87.572436495
ROBBERY,ARMED: HANDGUN,N,42.010804762,-87.66796289
ROBBERY,ARMED: HANDGUN,N,41.750224875,-87.673658442
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.772691621,-87.726269434
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.77269021,-87.62711262
ASSAULT,AGGRAVATED: HANDGUN,N,41.923932183,-87.769054438
ROBBERY,ARMED: HANDGUN,N,41.775554107,-87.722678967
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.78078402,-87.638510696
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.733718213,-87.630668531
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.875946563,-87.7434249
ASSAULT,AGGRAVATED: HANDGUN,N,41.777225639,-87.638670092
ASSAULT,AGGRAVATED PO: HANDGUN,Y,41.765997125,-87.66382344
ROBBERY,ARMED: HANDGUN,N,41.853131574,-87.73455731
BATTERY,AGGRAVATED: HANDGUN,N,41.899525741,-87.722546136
BATTERY,AGGRAVATED: HANDGUN,N,41.865743987,-87.72150207
ROBBERY,ARMED: HANDGUN,N,42.012270911,-87.689264024
ASSAULT,AGGRAVATED: HANDGUN,N,41.85827206,-87.707873703
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.923955885,-87.660844368
ROBBERY,ARMED: HANDGUN,N,41.873851386,-87.69002407
ROBBERY,ARMED: HANDGUN,N,41.691222764,-87.630281774
ROBBERY,ARMED: HANDGUN,N,41.984094775,-87.70282957
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.868180939,-87.709271389
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.763400951,-87.610375537
ROBBERY,ARMED: HANDGUN,N,41.898502974,-87.68515222
ROBBERY,ARMED: HANDGUN,N,41.886778688,-87.649049147
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.873275809,-87.715647311
ASSAULT,AGGRAVATED: HANDGUN,N,41.724239023,-87.639647752
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.876132556,-87.729055168
ASSAULT,AGGRAVATED: HANDGUN,N,41.860002473,-87.728656412
ROBBERY,ARMED: HANDGUN,N,41.769417774,-87.569856281
ASSAULT,AGGRAVATED: HANDGUN,Y,41.753464383,-87.669582928
BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDGUN,Y,41.777464689,-87.617264087
ROBBERY,ARMED: HANDGUN,N,41.964483903,-87.656888478
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.699403717,-87.62449127
ROBBERY,ARMED: HANDGUN,N,41.960407065,-87.675965865
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.804295353,-87.663637606
ASSAULT,AGGRAVATED: HANDGUN,N,41.871883883,-87.704414529
ROBBERY,ARMED: HANDGUN,N,41.720300783,-87.574078953
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.688219883,-87.619503084
BATTERY,AGGRAVATED: HANDGUN,N,41.845841343,-87.707514006
ASSAULT,AGGRAVATED: HANDGUN,N,41.961154112,-87.711037994
ROBBERY,ARMED: HANDGUN,N,41.934245847,-87.715893636
ASSAULT,AGGRAVATED: HANDGUN,N,41.808682769,-87.630898966
ROBBERY,ARMED: HANDGUN,N,41.866298596,-87.700783285
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.931829482,-87.723840371
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.81327948,-87.69435751
BATTERY,AGGRAVATED: HANDGUN,N,41.867809872,-87.697159411
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.718361828,-87.553776579
ROBBERY,ARMED: HANDGUN,N,41.90402879,-87.758650136
BATTERY,AGGRAVATED: HANDGUN,N,41.863881686,-87.716567422
ASSAULT,AGGRAVATED: HANDGUN,N,41.76179982,-87.688061969
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.751581544,-87.645283013
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.745556427,-87.561278519
ASSAULT,AGGRAVATED: HANDGUN,N,41.76573974,-87.613538315
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.762436196,-87.664967402
ASSAULT,AGGRAVATED: HANDGUN,N,41.783674009,-87.596277178
ASSAULT,AGGRAVATED: HANDGUN,N,41.80568304,-87.675829718
BATTERY,AGGRAVATED: HANDGUN,N,41.735507153,-87.638735124
ASSAULT,AGGRAVATED: HANDGUN,N,41.653049771,-87.61137301
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.768650609,-87.621775646
ASSAULT,AGGRAVATED: HANDGUN,N,41.735798734,-87.66240416
ROBBERY,ARMED: HANDGUN,N,41.814650645,-87.688291102
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.817339037,-87.632381834
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,N,41.895835548,-87.711448448
ROBBERY,ARMED: HANDGUN,N,41.763786928,-87.693008747
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.87954903,-87.714602788
ASSAULT,AGGRAVATED: HANDGUN,Y,41.685068588,-87.643184156
ROBBERY,ARMED: HANDGUN,N,41.974898164,-87.690317378
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.760998681,-87.641865334
ROBBERY,ARMED: HANDGUN,N,41.748026419,-87.664592856
ASSAULT,AGGRAVATED: HANDGUN,N,41.808981361,-87.606551046
BATTERY,AGGRAVATED: HANDGUN,N,41.719192579,-87.653947095
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.88687358,-87.763416552
ROBBERY,ARMED: HANDGUN,N,41.814396386,-87.604475917
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.863810959,-87.723881057
ASSAULT,AGGRAVATED: HANDGUN,N,41.881205351,-87.725684071
ROBBERY,ARMED: HANDGUN,N,41.747750762,-87.665797685
ROBBERY,ARMED: HANDGUN,N,41.782975469,-87.622163602
ROBBERY,ARMED: HANDGUN,N,41.699659659,-87.640812776
BATTERY,AGGRAVATED: HANDGUN,N,41.827367322,-87.610797377
ROBBERY,ARMED: HANDGUN,N,41.790240779,-87.622354657
ROBBERY,ARMED: HANDGUN,N,41.866437316,-87.77293425
BATTERY,AGGRAVATED: HANDGUN,N,41.752051592,-87.673485817
ROBBERY,ARMED: HANDGUN,N,41.940563795,-87.816613014
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.7942054,-87.630239285
BATTERY,AGGRAVATED: HANDGUN,N,41.811667232,-87.669914108
BATTERY,AGGRAVATED: HANDGUN,N,41.897021372,-87.75075343
ASSAULT,AGGRAVATED: HANDGUN,Y,41.882473684,-87.733082617
BATTERY,AGGRAVATED: HANDGUN,Y,41.904579871,-87.640696598
ROBBERY,ARMED: HANDGUN,N,41.771333892,-87.725882654
ROBBERY,ARMED: HANDGUN,N,41.854864309,-87.724846958
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.680387824,-87.641993191
ROBBERY,ARMED: HANDGUN,N,41.7030247,-87.620694297
BATTERY,AGGRAVATED: HANDGUN,N,41.917980226,-87.780394232
ASSAULT,AGGRAVATED: HANDGUN,Y,41.883434496,-87.761651367
OTHER OFFENSE,GUN OFFENDER: DUTY TO REGISTER,Y,41.903333183,-87.66841501
ROBBERY,ARMED: HANDGUN,N,41.878803033,-87.648440231
BATTERY,AGGRAVATED: HANDGUN,N,41.778361424,-87.68850824
ROBBERY,ARMED: HANDGUN,N,41.707203646,-87.606566877
ROBBERY,ARMED: HANDGUN,N,41.733716396,-87.650855744
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.89926911,-87.698503866
ROBBERY,ARMED: HANDGUN,N,41.736886852,-87.587403463
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.765791439,-87.572582463
ASSAULT,AGGRAVATED: HANDGUN,N,41.928323314,-87.663426021
ROBBERY,ARMED: HANDGUN,N,41.88336939,-87.633860272
ASSAULT,AGGRAVATED: HANDGUN,N,41.837744867,-87.634093111
ROBBERY,ARMED: HANDGUN,N,41.788327679,-87.617440225
ROBBERY,ARMED: HANDGUN,N,41.9364323,-87.711190183
ASSAULT,AGGRAVATED: HANDGUN,Y,41.700527229,-87.623332772
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.786982671,-87.647988368
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.692512832,-87.628975253
ASSAULT,AGGRAVATED: HANDGUN,N,41.784859393,-87.614442826
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.799002219,-87.703026204
ASSAULT,AGGRAVATED: HANDGUN,N,41.819767809,-87.600302468
ROBBERY,ARMED: HANDGUN,N,41.880193668,-87.737914408
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.764388024,-87.640065846
BATTERY,AGGRAVATED: HANDGUN,N,41.86641507,-87.705004143
ROBBERY,ARMED: HANDGUN,N,41.842517229,-87.646386826
ASSAULT,AGGRAVATED: HANDGUN,Y,41.757014267,-87.555639959
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.713364123,-87.55941507
BATTERY,AGGRAVATED: HANDGUN,N,41.76912132,-87.689476899
BATTERY,AGGRAVATED: HANDGUN,N,41.785268355,-87.614452924
ROBBERY,ARMED: HANDGUN,N,41.890024262,-87.758518592
ASSAULT,AGGRAVATED PO: HANDGUN,N,41.981204771,-87.807361964
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.792892913,-87.677922353
ROBBERY,ARMED: HANDGUN,N,41.779059693,-87.615596501
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.897078988,-87.732641003
ROBBERY,ARMED: HANDGUN,N,41.863852276,-87.727540817
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.918707187,-87.652169337
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.727070836,-87.598536396
ROBBERY,ARMED: HANDGUN,N,41.726911797,-87.604590057
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.719248131,-87.625416062
ASSAULT,AGGRAVATED: HANDGUN,N,41.724470794,-87.56233691
ASSAULT,AGGRAVATED: HANDGUN,N,41.963431187,-87.724226852
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.902045605,-87.772149134
ROBBERY,ARMED: HANDGUN,N,41.762577651,-87.570479849
ASSAULT,AGGRAVATED: HANDGUN,N,41.805714523,-87.674619009
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.78577071,-87.687476992
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.886262712,-87.771997155
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.699800785,-87.62926191
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.889059486,-87.714907664
ASSAULT,AGGRAVATED: HANDGUN,N,41.883146711,-87.743810364
ROBBERY,ARMED: HANDGUN,N,41.814346004,-87.618291407
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.848926549,-87.677145162
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.736342753,-87.623238875
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.878691634,-87.764807511
ASSAULT,AGGRAVATED: HANDGUN,N,41.8644332,-87.685158707
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.893887711,-87.756787078
ASSAULT,AGGRAVATED: HANDGUN,Y,41.939367192,-87.701881037
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.757339769,-87.599276077
ROBBERY,ARMED: HANDGUN,N,41.759402215,-87.644268517
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.715410973,-87.636995666
ROBBERY,ARMED: HANDGUN,N,41.688666268,-87.62779438
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.751330553,-87.601121943
ROBBERY,ARMED: HANDGUN,N,41.759890565,-87.556492213
ASSAULT,AGGRAVATED: HANDGUN,N,41.777167259,-87.65322191
ROBBERY,ARMED: HANDGUN,N,41.87413151,-87.743210271
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.880771503,-87.722016048
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.787647079,-87.646199223
ASSAULT,AGGRAVATED: HANDGUN,N,41.800895041,-87.599380663
ASSAULT,AGGRAVATED: HANDGUN,Y,41.975680125,-87.771337665
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.79524448,-87.662187928
BATTERY,AGGRAVATED: HANDGUN,N,41.860095851,-87.732330154
ASSAULT,AGGRAVATED: HANDGUN,N,41.755653548,-87.623095687
ASSAULT,AGGRAVATED: HANDGUN,N,41.934008694,-87.734852533
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,Y,41.890051295,-87.628869691
ASSAULT,AGGRAVATED: HANDGUN,N,41.769058087,-87.584420873
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.989348532,-87.658192271
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.678713711,-87.641070331
ROBBERY,ARMED: HANDGUN,N,41.708472756,-87.628350602
WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,Y,41.863684959,-87.70307782
BATTERY,AGGRAVATED: HANDGUN,N,41.908462531,-87.646106419
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.772541609,-87.727484279
ROBBERY,ARMED: HANDGUN,N,41.782881146,-87.623774252
BATTERY,AGGRAVATED: HANDGUN,N,41.764283495,-87.652877812
ROBBERY,ARMED: HANDGUN,N,41.883460916,-87.684026322
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.720202723,-87.549662802
BATTERY,AGGRAVATED: HANDGUN,N,41.948548844,-87.772612672
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.787721192,-87.646202098
ROBBERY,ARMED: HANDGUN,N,41.881132079,-87.68859235
ROBBERY,ARMED: HANDGUN,N,41.763447754,-87.597003541
BATTERY,AGGRAVATED: HANDGUN,N,41.89262296,-87.748174684
ROBBERY,ARMED: HANDGUN,N,41.763486172,-87.597003102
CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,N,41.749889061,-87.568160123
ROBBERY,ARMED: HANDGUN,N,41.767509864,-87.616179796
ROBBERY,ARMED: HANDGUN,N,41.781002663,-87.652107119
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.762908176,-87.629125904
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.867039421,-87.728263355
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.779337114,-87.672348252
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.733853151,-87.608651627
BATTERY,AGGRAVATED: HANDGUN,N,41.671406431,-87.649010743
ROBBERY,ARMED: HANDGUN,N,41.904298963,-87.665073146
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.764530483,-87.693474202
ASSAULT,AGGRAVATED: HANDGUN,Y,41.689580509,-87.666465309
ROBBERY,ARMED: HANDGUN,N,41.866098236,-87.730368538
ASSAULT,AGGRAVATED: HANDGUN,Y,41.772298315,-87.626753992
BATTERY,AGGRAVATED: HANDGUN,N,41.85474293,-87.71242298
ROBBERY,ARMED: HANDGUN,N,41.836069707,-87.613033345
ASSAULT,AGGRAVATED: HANDGUN,N,41.949896966,-87.738402092
ASSAULT,AGGRAVATED: HANDGUN,N,41.738396027,-87.552673293
BATTERY,AGGRAVATED: HANDGUN,N,41.759911896,-87.577380047
ASSAULT,AGGRAVATED: HANDGUN,N,41.992669614,-87.675310274
ASSAULT,AGGRAVATED: HANDGUN,N,41.821480315,-87.619929007
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.802295018,-87.653865827
ROBBERY,ARMED: HANDGUN,N,41.983729989,-87.668807608
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.88454578,-87.737334166
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.880399914,-87.753008553
ROBBERY,ARMED: HANDGUN,N,41.855507498,-87.622759147
ROBBERY,ARMED: HANDGUN,N,41.748495383,-87.666427608
ROBBERY,ARMED: HANDGUN,N,41.895974561,-87.6268322
ASSAULT,AGGRAVATED: HANDGUN,N,41.762521418,-87.652837784
BATTERY,AGGRAVATED: HANDGUN,N,41.748536319,-87.60146885
ROBBERY,ARMED: HANDGUN,N,41.897029234,-87.765471339
ASSAULT,AGGRAVATED: HANDGUN,N,41.954749925,-87.669060952
BATTERY,AGGRAVATED: HANDGUN,Y,41.890948116,-87.70641282
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.769067691,-87.693139522
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.75598315,-87.6521482
ASSAULT,AGGRAVATED: HANDGUN,N,41.810817084,-87.603922258
ASSAULT,AGGRAVATED: HANDGUN,N,41.866438815,-87.702327525
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.762935962,-87.658914303
ROBBERY,ARMED: HANDGUN,N,41.732978574,-87.606181138
ASSAULT,AGGRAVATED: HANDGUN,N,41.766308085,-87.654150373
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.847229176,-87.712429577
BATTERY,AGGRAVATED: HANDGUN,N,41.909394597,-87.764325755
ASSAULT,AGGRAVATED: HANDGUN,Y,41.749667872,-87.652504476
ROBBERY,ARMED: HANDGUN,N,41.756115887,-87.605326291
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,Y,41.906899902,-87.640888264
ASSAULT,AGGRAVATED: HANDGUN,Y,41.871051266,-87.697237419
BATTERY,AGGRAVATED: HANDGUN,N,41.774953295,-87.623839645
ASSAULT,AGGRAVATED: HANDGUN,N,41.875412863,-87.713985428
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.983622663,-87.689460889
ASSAULT,AGGRAVATED: HANDGUN,N,41.856008096,-87.721125022
ROBBERY,ATTEMPT: ARMED-HANDGUN,N,41.9638742,-87.707106656
ROBBERY,ARMED: HANDGUN,N,41.779838702,-87.63920651
ASSAULT,AGGRAVATED: HANDGUN,N,41.927108253,-87.719501288
ASSAULT,AGGRAVATED: HANDGUN,Y,41.893614658,-87.754332383
ROBBERY,ARMED: HANDGUN,N,41.885634973,-87.728881166
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.765332603,-87.627981404
ASSAULT,AGGRAVATED: HANDGUN,N,41.874343989,-87.726582558
ROBBERY,ARMED: HANDGUN,N,41.7357991,-87.620976938
OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,Y,41.762806087,-87.623240403
BATTERY,AGGRAVATED: HANDGUN,Y,41.745673199,-87.573442962
BATTERY,AGGRAVATED: HANDGUN,N,41.738748868,-87.670441639
WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,N,41.781389958,-87.615654844
ROBBERY,ARMED: HANDGUN,N,41.870059315,-87.704480144
ROBBERY,ARMED: HANDGUN,N,41.735675715,-87.645313581
